Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
497,Doug Davis\davisdo02,28,MIL,34,71,-19,0,0,0,10,-9,-0.9,0,-9,-0.9,.474,.495,-0.9,0.0,-9,$450000,Free Agency,1
498,Andy Fox*\foxan01,33,2TM,46,56,-11,0,0,-1,0,-12,-1.2,2,-10,-1.0,.475,.496,-0.9,-0.1,-9,$450000,Rule 5 Draft,/6453
499,Tim Laker\lakerti01,34,CLE,44,128,-9,-1,-1,4,2,-5,-0.4,5,0,0.0,.489,.497,-0.4,0.6,-4,$450000,Free Agency,2/1
500,Mike Lincoln\lincomi01,29,STL,13,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$450000,Free Agency,1
501,Billy McMillon*\mcmilbi01,32,OAK,52,102,-5,-1,0,0,-2,-8,-0.8,4,-4,-0.4,.485,.495,-0.4,-0.1,-4,$450000,Free Agency,7/D39
502,Donovan Osborne#\osbordo01,35,NYY,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$450000,Free Agency,/1
503,Kerry Robinson*\robinke02,30,SDP,80,101,-2,2,2,-7,-1,-6,-0.6,3,-3,-0.3,.493,.496,0.4,-0.8,4,$450000,Traded,7/8D9
504,Kevin Walker*\walkeke02,27,SFG,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$450000,Waivers,/1
505,Michael Young\youngmi02,27,TEX,160,739,8,3,0,-27,8,-8,-0.6,26,18,1.8,.495,.495,4.3,-1.7,45,$450000,Traded,*6/D
506,Carlos Zambrano#\zambrca01,23,CHC,31,82,-6,0,0,0,12,6,0.6,0,6,0.6,.520,.504,0.6,0.0,6,$450000,Amateur Free Agent,1
507,Adam Dunn*\dunnad01,24,CIN,161,681,39,0,0,-4,-7,27,2.6,21,48,4.7,.517,.517,5.1,-1.2,52,$445000,Amateur Draft,*73/D
508,Dave Burba\burbada01,37,2TM,51,4,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$440000,Free Agency,1
509,Joe Nathan\nathajo01,29,MIN,73,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$440000,Traded,1
510,Marcus Giles\gilesma01,26,ATL,102,434,9,2,1,7,2,20,2.0,14,34,3.3,.520,.513,2.6,0.9,27,$430000,Amateur Draft,4
511,Adrian Hernandez\hernaad01,29,MIL,6,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.488,.500,-0.1,0.0,-1,$425000,Free Agency,/1
512,Mike Mordecai\mordemi01,36,FLA,69,90,-5,-1,0,-2,1,-8,-0.8,3,-5,-0.6,.488,.495,-0.3,-0.2,-3,$425000,Free Agency,5/462
513,Carlos Almanzar\almanca01,30,TEX,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$420000,Free Agency,1
514,Ramon Castro\castrra01,28,FLA,32,108,-10,0,0,1,2,-8,-0.9,3,-5,-0.5,.474,.495,-0.6,0.3,-6,$400000,Traded,2
515,Lenny Harris*\harrile01,39,FLA,79,99,-8,0,1,-1,0,-8,-0.8,3,-5,-0.5,.490,.495,-0.4,-0.2,-4,$400000,Free Agency,/795D
516,Austin Kearns\kearnau01,24,CIN,64,246,-1,0,-1,2,-2,-3,-0.3,8,5,0.4,.496,.498,0.2,-0.1,3,$400000,Amateur Draft,9/8
517,Matt Kinney\kinnema01,27,2TM,43,10,-1,0,0,0,2,1,0.0,0,1,0.0,.501,.500,0.0,0.0,1,$400000,Waivers,1
518,Frank Menechino\menecfr01,33,2TM,85,311,7,-2,0,-8,0,-4,-0.3,12,8,0.8,.495,.501,1.5,-0.7,16,$400000,Free Agency,4
519,Scott Podsednik*\podsesc01,28,MIL,154,713,-22,7,0,-2,3,-13,-1.5,21,7,0.5,.491,.492,0.7,0.0,9,$400000,Waivers,*8
520,Donnie Sadler\sadledo01,29,ARI,18,24,-4,0,0,0,0,-4,-0.4,1,-3,-0.3,.480,.498,-0.3,0.0,-3,$400000,Free Agency,/876459
521,Mark Sweeney*\sweenma01,34,COL,122,215,5,1,1,-2,-2,3,0.3,7,10,0.9,.502,.502,1.1,-0.5,12,$400000,Free Agency,93/7D
522,Kyle Lohse\lohseky01,25,MIN,35,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.0,-1,$395000,Traded,1
523,Tim Redding\redditi01,26,HOU,27,30,-6,0,0,0,4,-1,-0.1,0,-1,-0.1,.496,.499,-0.1,0.0,-1,$395000,Amateur Draft,1
524,Ricky Stone\stoneri01,29,2TM,43,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$395000,Free Agency,1
525,Brandon Duckworth\duckwbr01,28,HOU,19,10,-1,0,0,0,2,1,0.1,0,1,0.1,.504,.500,0.1,0.0,1,$390000,Traded,1
526,Jorge Julio\juliojo01,25,BAL,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$385000,Traded,1
527,Alex Sanchez*\sanchal03,27,DET,79,352,-6,-3,0,-5,2,-12,-1.0,13,1,0.2,.486,.493,0.6,-0.3,6,$385000,Traded,8/D
528,Keith Ginter\ginteke01,28,MIL,113,437,9,2,0,-9,2,3,0.3,14,17,1.6,.503,.502,2.5,-0.8,26,$383333,Traded,45/D9
529,Morgan Ensberg\ensbemo01,28,HOU,131,456,-2,-2,-2,-5,2,-8,-0.9,14,6,0.5,.494,.495,1.0,-0.4,11,$380000,Amateur Draft,*5/6
530,Brooks Kieschnick*\kiescbr01,32,MIL,77,68,-2,0,0,0,10,7,0.7,0,7,0.7,.509,.504,0.7,0.0,7,$380000,Free Agency,1
531,Kevin Gryboski\gryboke01,30,ATL,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$377500,Traded,1
532,Brady Clark\clarkbr02,31,MIL,138,420,6,-1,0,7,-4,9,0.9,13,22,2.1,.507,.506,1.4,0.3,15,$376000,Waivers,*9/87
533,Jeff DaVanon#\davanje02,30,ANA,108,337,2,0,1,4,-3,4,0.5,13,17,1.7,.504,.503,1.2,0.2,13,$375000,Traded,897D
534,Brendan Donnelly\donnebr01,32,ANA,40,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$375000,Free Agency,1
535,John Lackey\lackejo01,25,ANA,33,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$375000,Amateur Draft,1
536,C.J. Nitkowski*\nitkoc.01,31,2TM,41,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$375000,Free Agency,1
537,Francisco Rodriguez\rodrifr03,22,ANA,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$375000,Amateur Free Agent,1
538,Scot Shields\shielsc01,28,ANA,60,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$375000,Amateur Draft,1
539,Brad Wilkerson*\wilkebr01,27,MON,160,688,17,1,0,20,-8,30,2.9,21,52,5.0,.519,.519,3.0,1.2,32,$375000,Amateur Draft,3789
540,Angel Berroa\berroan01,26,KCR,134,554,-11,3,1,-11,7,-12,-1.0,21,9,1.0,.492,.493,1.9,-0.3,20,$372500,Traded,*6
541,Juan Cruz\cruzju02,25,ATL,50,6,0,0,0,0,1,1,0.1,0,1,0.1,.502,.501,0.1,0.0,1,$370000,Traded,1
542,Adam Everett\everead01,27,HOU,104,435,-11,4,1,20,5,19,1.9,14,33,3.2,.519,.512,1.2,2.5,13,$370000,Traded,6
543,Chad Moeller\moellch01,29,MIL,101,349,-25,-3,-1,-2,6,-25,-2.6,11,-14,-1.6,.475,.484,-1.4,0.4,-12,$370000,Traded,2
544,Luis Lopez#\lopezlu02,33,BAL,56,97,-11,0,0,-5,0,-16,-1.5,4,-12,-1.2,.473,.491,-0.7,-0.4,-7,$365000,Conditional Deal,65/D34
545,Rodrigo Lopez\lopezro02,28,BAL,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$365000,Free Agency,1
546,Brett Myers\myersbr01,23,PHI,32,61,-7,0,0,0,9,2,0.2,0,2,0.2,.506,.501,0.2,0.0,2,$362500,Amateur Draft,1
547,Wayne Franklin*\frankwa01,30,SFG,43,5,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$360000,Traded,1
548,Aaron Harang\haranaa01,26,CIN,28,61,-14,0,0,0,9,-5,-0.5,0,-5,-0.5,.482,.497,-0.5,0.0,-5,$360000,Traded,1
549,Brad Lidge\lidgebr01,27,HOU,80,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$360000,Amateur Draft,1
550,Brian Shouse*\shousbr01,35,TEX,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$360000,Free Agency,1
551,Cesar Izturis#\izturce01,24,LAD,159,728,-9,2,2,15,8,18,1.7,21,39,3.8,.512,.511,2.3,2.2,24,$358500,Traded,*6
552,Adam Melhuse#\melhuad01,32,OAK,69,231,1,-2,0,-2,4,1,0.2,9,10,1.0,.501,.501,1.1,0.2,12,$357500,Free Agency,2/53
553,Marlon Byrd\byrdma01,26,PHI,106,378,-20,1,1,-15,2,-32,-3.3,12,-20,-2.1,.470,.480,-0.6,-1.4,-5,$355000,Amateur Draft,8
554,Dontrelle Willis*\willido03,22,FLA,42,84,-7,0,0,0,12,5,0.5,0,5,0.5,.513,.503,0.5,0.0,5,$353500,Traded,1
555,Casey Blake\blakeca01,30,CLE,152,668,17,-2,-1,-5,2,11,1.2,25,36,3.5,.507,.506,3.9,-0.1,41,$352400,Free Agency,*5/3
556,Mike Lamb*\lambmi01,28,HOU,112,312,8,0,0,0,1,9,0.9,10,19,1.8,.508,.506,1.8,0.0,19,$352000,Traded,53/4D
557,Jeremy Affeldt*\affelje01,25,KCR,38,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$350000,Amateur Draft,1
558,Jason Boyd\boydja02,31,PIT,12,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$350000,Waivers,1
559,Jeremy Fikac\fikacje01,29,MON,19,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$350000,Free Agency,1
560,Charles Gipson\gipsoch01,31,TBD,5,5,1,0,0,0,0,1,0.1,0,1,0.1,.509,.500,0.1,0.0,1,$350000,Free Agency,/86D7
561,Luis Lopez\lopezlu03,30,MON,11,27,-4,0,0,0,0,-5,-0.5,1,-4,-0.4,.453,.497,-0.4,0.0,-4,$350000,Free Agency,/3
562,Jake Peavy\peavyja01,23,SDP,27,68,-7,0,0,0,10,3,0.3,0,3,0.3,.511,.502,0.3,0.0,3,$350000,Amateur Draft,1
563,Brian Schneider*\schnebr01,27,MON,135,488,-12,0,0,24,8,20,2.0,15,35,3.5,.515,.513,1.0,3.2,11,$350000,Amateur Draft,*2
564,Jason Simontacchi\simonja01,30,STL,15,2,0,0,0,0,0,1,0.1,0,1,0.1,.503,.500,0.1,0.0,1,$350000,Free Agency,1/7
565,Juan Uribe\uribeju01,25,CHW,134,553,7,-3,0,12,4,20,2.1,21,41,4.0,.514,.512,2.8,1.7,29,$350000,Traded,465/D
566,Bobby Kielty#\kieltbo01,27,OAK,83,278,-4,-1,1,1,-4,-7,-0.6,10,4,0.4,.492,.496,0.2,-0.2,2,$347500,Traded,79D
567,Mike MacDougal#\macdomi01,27,KCR,13,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$346500,Amateur Draft,1
568,Casey Fossum*\fossuca01,26,ARI,29,46,-9,0,0,0,7,-2,-0.2,0,-2,-0.2,.493,.499,-0.2,0.0,-2,$345000,Traded,1
569,Julio Mateo\mateoju01,26,SEA,45,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$345000,Amateur Free Agent,1
570,Kevin Mench\menchke01,26,TEX,125,481,10,0,1,5,-6,10,1.1,18,29,2.8,.508,.506,2.2,0.0,23,$345000,Amateur Draft,*97D/8
571,Wily Mo Pena\penawi01,22,CIN,110,364,6,0,-1,-1,-1,4,0.3,11,15,1.4,.503,.502,1.5,-0.3,16,$345000,Traded,98/7
572,Brian Roberts#\roberbr01,26,BAL,159,736,-3,-1,2,-3,3,-2,0.0,26,24,2.4,.499,.499,2.5,0.2,27,$345000,Amateur Draft,*4/D
573,Dustan Mohr\mohrdu01,28,SFG,117,324,8,-3,0,-7,-4,-6,-0.7,10,4,0.3,.495,.496,1.0,-1.2,11,$342500,Traded,97/8D
574,Ramon Vazquez*\vazqura01,27,SDP,52,132,-6,0,1,1,1,-4,-0.4,4,1,0.0,.493,.498,-0.1,0.2,0,$342500,Traded,64/53
575,Josh Fogg\foggjo01,27,PIT,32,64,-14,0,0,0,9,-4,-0.5,0,-4,-0.5,.486,.497,-0.5,0.0,-4,$342000,Traded,1
576,Josh Phelps\phelpjo01,26,2TM,103,401,-5,0,-1,-2,-9,-16,-1.5,15,-1,-0.1,.485,.492,0.1,-1.0,1,$342000,Traded,D/3
577,Jose Acevedo\acevejo01,26,CIN,39,52,-11,0,0,0,8,-4,-0.4,0,-4,-0.4,.491,.498,-0.4,0.0,-4,$340000,Amateur Free Agent,1
578,Larry Bigbie*\bigbila01,26,BAL,139,531,5,1,2,-2,-4,2,0.3,20,21,2.1,.501,.501,2.2,-0.5,23,$340000,Amateur Draft,*78/D
579,Sean Burroughs*\burrose01,23,SDP,130,564,2,3,1,8,2,16,1.5,17,33,3.2,.512,.510,2.4,1.0,25,$340000,Amateur Draft,*5
580,Joe Crede\credejo01,26,CHW,144,543,-13,1,-1,-8,3,-19,-1.7,20,1,0.2,.487,.489,0.9,-0.4,9,$340000,Amateur Draft,*5
581,Brandon Inge\ingebr01,27,DET,131,458,9,-1,0,1,4,13,1.3,17,30,2.9,.509,.508,2.7,0.6,29,$340000,Amateur Draft,528/79
582,Jason Jennings*\jennija01,25,COL,37,78,-5,0,1,0,12,8,0.7,0,8,0.7,.520,.505,0.7,0.0,8,$340000,Amateur Draft,1
583,Matt LeCroy\lecroma01,28,MIN,88,287,-4,-1,-1,-5,-2,-14,-1.2,11,-3,-0.2,.485,.492,0.2,-0.7,2,$340000,Amateur Draft,D23
584,Aaron Rowand\rowanaa01,26,CHW,140,534,21,6,1,8,2,38,3.8,20,58,5.6,.526,.522,4.8,1.1,50,$340000,Amateur Draft,*89
585,Carlos Silva\silvaca01,25,MIN,33,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$340000,Traded,1
586,Josh Towers\towerjo01,27,TOR,21,3,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.497,.500,-0.1,0.0,-1,$340000,Free Agency,1
587,Dan Wright\wrighda02,26,CHW,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$340000,Amateur Draft,/1
588,R.A. Dickey\dicker.01,29,TEX,25,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$337500,Amateur Draft,1
589,Colby Lewis\lewisco01,24,TEX,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$337500,Amateur Draft,/1
590,Rick Bauer\bauerri01,27,BAL,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$335000,Amateur Draft,1
591,Joaquin Benoit\benoijo01,26,TEX,28,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$335000,Amateur Free Agent,1
592,Alex Cintron#\cintral01,25,ARI,154,613,-30,1,1,1,7,-20,-2.1,19,0,-0.2,.487,.488,-0.3,0.8,-1,$335000,Amateur Draft,*64/5
593,Nate Cornejo\cornena01,24,DET,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$335000,Amateur Draft,/1
594,Rob Mackowiak*\mackoro01,28,PIT,155,555,-6,1,3,4,-3,-1,-0.2,17,17,1.5,.500,.500,1.1,0.0,13,$335000,Amateur Draft,*9578/3
595,Jason Michaels\michaja01,28,PHI,115,346,0,-2,0,-1,-1,-3,-0.4,11,7,0.7,.497,.498,0.8,-0.3,8,$335000,Amateur Draft,879/D
596,Jose Molina\molinjo01,29,ANA,73,218,-8,-1,0,4,4,-1,0.0,8,7,0.7,.499,.499,0.3,0.8,3,$335000,Free Agency,2/3D
597,Craig Monroe\monrocr01,27,DET,128,481,11,1,1,-1,-5,8,0.9,18,26,2.5,.506,.505,2.5,-0.4,27,$335000,Waivers,*798/D
598,Josh Paul\pauljo01,29,ANA,46,81,-2,-2,0,-1,1,-4,-0.3,3,-1,0.0,.493,.498,0.1,0.1,1,$335000,Free Agency,2/7D
599,Rafael Soriano\soriara01,24,SEA,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$335000,Amateur Free Agent,/1
600,Brandon Webb\webbbr01,25,ARI,35,71,-14,0,0,0,10,-4,-0.4,0,-4,-0.4,.489,.498,-0.4,0.0,-4,$335000,Amateur Draft,1
601,Yorvit Torrealba\torreyo01,25,SFG,64,196,-6,-1,0,0,3,-4,-0.4,6,2,0.2,.494,.498,0.2,0.3,2,$334000,Amateur Free Agent,2
602,Bronson Arroyo\arroybr01,27,BOS,32,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.1,-1,$332500,Waivers,1
603,Mike Maroth*\marotmi01,26,DET,33,5,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$332500,Traded,1
604,Jeremy Bonderman\bondeje01,21,DET,33,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$330000,Traded,1
605,Mike Koplove\koplomi01,27,ARI,76,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$330000,Amateur Draft,1
606,Mendy Lopez\lopezme01,30,KCR,18,44,-6,0,-1,-1,0,-7,-0.7,2,-6,-0.6,.461,.496,-0.5,-0.1,-5,$330000,Free Agency,/456379
607,Carlos Pena*\penaca01,26,DET,142,562,9,2,-2,6,-8,7,0.8,21,28,2.8,.505,.504,2.1,-0.1,22,$330000,Traded,*3/D
608,Horacio Ramirez*\ramirho01,24,ATL,11,22,-5,0,0,0,3,-1,-0.1,0,-1,-0.1,.487,.499,-0.1,0.0,-1,$330000,Amateur Draft,1
609,Juan Rincon\rincoju01,25,MIN,77,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$330000,Amateur Free Agent,1
610,Eric Byrnes\byrneer01,28,OAK,143,632,7,6,0,4,-5,11,1.2,23,34,3.4,.508,.507,2.9,0.0,30,$328000,Amateur Draft,*789/D
611,Brian Reith\reithbr01,26,CIN,22,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$327250,Waivers,1
612,Jason Davis\davisja02,24,CLE,26,5,0,0,0,0,1,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$326800,Amateur Draft,1
613,Scott Linebrink\linebsc01,27,SDP,73,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$326000,Waivers,1
614,Lyle Overbay*\overbly01,27,MIL,159,668,19,-1,0,-12,-9,-3,-0.5,21,18,1.6,.498,.498,2.8,-2.2,30,$326000,Traded,*3
615,Randy Choate*\choatra01,28,ARI,74,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$325750,Traded,1
616,Jody Gerut*\gerutjo01,26,CLE,134,548,-1,-1,2,-10,-5,-15,-1.3,21,5,0.6,.489,.491,1.5,-1.3,15,$325600,Traded,*98/7D
617,Willie Bloomquist\bloomwi01,26,SEA,93,201,-8,1,0,-11,0,-18,-1.7,8,-10,-1.0,.482,.489,0.0,-1.0,1,$325000,Amateur Draft,563/7D48
618,Jared Fernandez\fernaja01,32,HOU,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$325000,Free Agency,/1
619,Matt Perisho*\perisma01,29,FLA,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$325000,Free Agency,1
620,Oscar Villarreal*\villaos01,22,ARI,17,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$325000,Amateur Free Agent,1
621,Dewayne Wise*\wisede01,26,ATL,77,175,-5,1,0,1,-2,-4,-0.5,5,1,0.1,.494,.497,0.0,-0.1,0,$325000,Free Agency,79/8
622,Victor Zambrano#\zambrvi01,28,2TM,26,12,-2,0,0,0,2,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$325000,Traded,/1
623,John McDonald\mcdonjo03,29,CLE,66,100,-7,0,1,5,1,0,0.1,4,4,0.4,.500,.500,-0.1,0.7,-1,$324400,Amateur Draft,64/5D
624,Ben Broussard*\brousbe01,27,CLE,139,485,18,0,0,2,-7,14,1.4,18,32,3.1,.510,.508,2.9,-0.3,30,$324100,Traded,*3
625,Steve Randolph*\randost01,30,ARI,47,12,1,0,0,0,2,3,0.3,0,3,0.3,.506,.502,0.3,0.0,3,$322500,Free Agency,1
626,Jack Cressend\cressja01,29,CLE,11,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$322400,Waivers,1
627,Orlando Hudson#\hudsoor01,26,TOR,135,551,1,3,0,25,3,32,3.2,21,52,5.2,.523,.519,2.6,2.9,27,$322000,Amateur Draft,*4
628,Ray Olmedo#\olmedra01,23,CIN,8,2,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$322000,Amateur Free Agent,/6
629,Oliver Perez*\perezol01,22,PIT,31,72,-9,0,0,0,11,2,0.2,0,2,0.2,.508,.501,0.2,0.0,2,$321000,Traded,1
630,Tike Redman*\redmaju01,27,PIT,155,581,-20,4,3,-5,3,-14,-1.6,18,4,0.2,.491,.491,0.7,-0.3,9,$321000,Free Agency,*8
631,Denny Stark\starkde01,29,COL,6,9,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.489,.500,-0.1,0.0,-1,$321000,Traded,/1
632,D.J. Carrasco\carradj01,27,KCR,30,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$320500,Rule 5 Draft,1
633,Rick Ankiel*\ankieri01,24,STL,5,2,0,0,0,0,0,0,0.0,0,0,0.0,.507,.500,0.0,0.0,0,$320000,Amateur Draft,/1
634,Rocco Baldelli\baldero01,22,TBD,136,565,-2,6,-1,4,1,9,1.0,21,30,3.0,.506,.505,2.5,0.6,26,$320000,Amateur Draft,*8D
635,Adam Bernero\bernead01,27,COL,16,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.494,.499,-0.1,0.0,-1,$320000,Traded,1
636,Miguel Cabrera\cabremi01,21,FLA,160,685,27,0,-2,-3,-7,15,1.4,21,36,3.4,.509,.509,3.8,-1.1,39,$320000,Amateur Free Agent,*97/D
637,Mickey Callaway\callami01,29,TEX,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$320000,Free Agency,/1
638,Lance Carter\cartela02,29,TBD,56,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$320000,Free Agency,1
639,Carl Crawford*\crawfca02,22,TBD,152,672,7,5,3,15,-5,25,2.6,25,50,4.9,.516,.515,3.3,1.1,35,$320000,Amateur Draft,*78/D
640,Chone Figgins#\figgich01,26,ANA,148,638,4,0,2,-7,4,3,0.5,24,27,2.7,.502,.502,3.3,-0.2,34,$320000,Traded,5846/9D7
641,Ryan Freel\freelry01,28,CIN,143,592,1,5,-1,16,0,21,2.0,18,40,3.8,.515,.513,2.2,1.5,23,$320000,Free Agency,59847
642,Brian Fuentes*\fuentbr01,28,COL,47,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$320000,Traded,1
643,Aaron Guiel*\guielaa01,31,KCR,42,157,-12,-1,1,4,-2,-10,-1.0,6,-5,-0.4,.475,.494,-0.9,0.3,-9,$320000,Free Agency,7/D9
644,Toby Hall\hallto02,28,TBD,119,441,-17,-2,-4,3,7,-13,-1.2,17,3,0.4,.489,.492,0.0,1.1,0,$320000,Amateur Draft,*2
645,Joe Kennedy\kennejo04,25,COL,27,54,-9,0,0,0,8,-2,-0.2,0,-2,-0.2,.494,.499,-0.2,0.0,-2,$320000,Traded,1
646,Miguel Olivo\olivomi01,25,2TM,96,329,-5,1,0,0,6,2,0.2,12,14,1.4,.502,.500,1.4,0.6,14,$320000,Traded,2
647,John Parrish*\parrijo01,26,BAL,56,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$320000,Amateur Draft,1
648,Joe Roa\roajo01,32,MIN,48,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$320000,Free Agency,1
649,Jose Valverde\valvejo01,26,ARI,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$320000,Amateur Free Agent,1
650,Grant Roberts\robergr01,26,NYM,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$319500,Free Agency,/1
651,Coco Crisp#\crispco01,24,CLE,139,538,6,-2,2,7,0,13,1.4,20,34,3.3,.509,.508,2.5,0.8,27,$319400,Traded,*87/D
652,Willie Harris*\harriwi02,26,CHW,129,472,-12,4,0,3,3,-3,-0.2,18,15,1.5,.498,.498,1.1,0.7,12,$318500,Traded,48/D7
653,Reed Johnson\johnsre02,27,TOR,141,582,-17,0,-2,3,-4,-19,-1.8,22,3,0.3,.487,.488,-0.1,0.0,-1,$318000,Amateur Draft,*798/D
654,Brandon Larson\larsobr01,28,CIN,40,135,0,0,1,-4,1,-3,-0.3,4,1,0.1,.492,.498,0.5,-0.4,5,$318000,Amateur Draft,5
655,Aquilino Lopez\lopezaq01,29,TOR,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$318000,Rule 5 Draft,1
656,Jason Phillips\phillja04,27,NYM,128,412,-21,-1,-1,1,3,-18,-1.9,13,-5,-0.6,.486,.489,-0.7,0.4,-6,$318000,Amateur Draft,23
657,Luis Ayala\ayalalu01,26,MON,81,10,0,0,0,0,2,2,0.2,0,2,0.2,.502,.501,0.2,0.0,2,$317500,Purchased,1
658,Ken Harvey\harveke01,26,KCR,120,494,-2,-2,-1,-8,-8,-22,-2.0,19,-3,-0.3,.483,.487,0.4,-1.5,5,$317500,Amateur Draft,3D/7
659,Javier Lopez*\lopezja02,26,COL,64,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$317500,Traded,1
660,Orber Moreno\morenor01,27,NYM,33,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$317500,Free Agency,1
661,Corky Miller\milleco01,28,CIN,13,49,-8,-1,0,0,1,-8,-0.9,2,-7,-0.7,.433,.495,-0.7,0.1,-7,$317000,Amateur Free Agent,2
662,Josh Bard#\bardjo01,26,CLE,7,23,3,0,0,-1,0,3,0.3,1,4,0.3,.534,.501,0.4,-0.1,4,$316700,Traded,/2
663,Travis Hafner*\hafnetr01,27,CLE,140,576,44,2,-2,-1,-13,30,3.0,22,51,5.0,.520,.517,5.0,-1.2,52,$316300,Traded,*D3
