Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary▼,Acquired,Pos Summary
498,Jeff Suppan\suppaje01,28,2TM,32,55,-3,0,0,0,8,5,0.5,0,5,0.5,.516,.502,0.5,0.0,5,$500000,Traded,1
499,Paul Wilson\wilsopa02,30,CIN,29,59,-9,0,0,0,8,-1,-0.1,0,-1,-0.1,.496,.499,-0.1,0.0,-1,$500000,Free Agency,1
500,Ronnie Belliard\belliro01,28,COL,116,505,-5,2,0,-2,3,-2,-0.3,15,13,1.2,.498,.498,1.4,0.0,15,$475000,Free Agency,*4
501,Mark Bellhorn#\bellhma01,28,2TM,99,307,-8,-4,1,1,2,-9,-1.0,10,1,0.0,.491,.497,-0.2,0.2,0,$465000,Traded,5
502,Keith Osik\osikke01,34,MIL,80,275,-5,-2,0,5,5,2,0.2,9,11,1.0,.503,.501,0.5,1.0,6,$455000,Free Agency,2
503,Darren Bragg*\braggda01,33,ATL,104,181,-11,-1,1,-6,-2,-19,-2.0,6,-14,-1.5,.481,.488,-0.8,-0.9,-8,$450000,Free Agency,978
504,Brian Daubach*\daubabr01,31,CHW,95,219,-2,0,0,1,-4,-6,-0.5,8,3,0.2,.494,.496,0.1,-0.3,1,$450000,Free Agency,3D/97
505,Darrell May*\mayda02,31,KCR,35,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$450000,Free Agency,1
506,Tom Prince\princto01,38,2TM,32,57,-1,0,0,0,1,-1,-0.1,2,1,0.1,.497,.500,0.1,0.1,1,$450000,Free Agency,/2D
507,Armando Rios*\riosar01,31,CHW,49,112,-10,0,-1,-3,0,-15,-1.4,4,-11,-1.1,.470,.491,-0.8,-0.3,-8,$450000,Free Agency,8/79D
508,Jimmy Rollins#\rolliji01,24,PHI,156,689,-9,0,0,11,8,9,0.8,21,30,2.8,.506,.506,1.7,1.9,19,$450000,Amateur Draft,*6
509,Russ Springer\sprinru01,34,STL,17,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$450000,Free Agency,1
510,Kevin Walker*\walkeke02,26,SDP,11,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$450000,Amateur Draft,1
511,Mark Buehrle*\buehrma01,24,CHW,35,6,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$445000,Amateur Draft,1
512,Mike Lamb*\lambmi01,27,TEX,28,42,-7,0,0,1,-1,-6,-0.6,2,-5,-0.5,.478,.496,-0.6,0.0,-6,$440000,Amateur Draft,/D375
513,Joel Pineiro\pineijo01,24,SEA,32,5,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$440000,Amateur Draft,1
514,Jolbert Cabrera\cabrejo02,30,LAD,128,380,1,-2,-1,-7,1,-8,-0.9,12,4,0.3,.494,.495,1.0,-0.7,11,$435000,Traded,487/6359
515,Junior Spivey\spiveju01,28,ARI,106,408,-6,0,0,-1,2,-5,-0.6,13,8,0.7,.495,.497,0.8,0.1,9,$432000,Amateur Draft,4/8
516,Ben Sheets\sheetbe01,24,MIL,34,72,-15,0,0,0,10,-5,-0.5,0,-5,-0.5,.485,.497,-0.5,0.0,-5,$428000,Amateur Draft,1
517,David Eckstein\eckstda01,28,ANA,120,517,-15,2,1,3,6,-3,-0.2,19,17,1.7,.498,.498,1.4,0.9,14,$425000,Waivers,*6/D
518,Ryan Franklin\frankry01,30,SEA,32,5,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$425000,Amateur Draft,1
519,Vicente Padilla\padilvi01,25,PHI,32,77,-14,0,0,0,11,-3,-0.3,0,-3,-0.3,.490,.498,-0.4,0.0,-3,$425000,Traded,1
520,Pete Walker\walkepe01,34,TOR,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$425000,Waivers,1
521,Michael Young\youngmi02,26,TEX,160,713,-2,4,1,-5,4,2,0.3,26,28,2.8,.501,.501,3.3,0.0,33,$415000,Traded,*4/6
522,Joe Borowski\borowjo01,32,CHC,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$410000,Free Agency,1
523,Shea Hillenbrand\hillesh02,27,2TM,134,554,-4,1,-2,-5,-4,-15,-1.5,19,4,0.3,.489,.494,0.8,-0.9,9,$407500,Traded,35
524,Giovanni Carrara\carragi01,35,SEA,23,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$400000,Free Agency,1
525,Adam Dunn*\dunnad01,23,CIN,116,469,8,2,0,-1,-6,3,0.2,15,18,1.6,.503,.502,1.8,-0.7,19,$400000,Amateur Draft,73/9D
526,Tim Laker\lakerti01,33,CLE,52,176,-6,0,0,-1,3,-5,-0.4,7,2,0.2,.491,.497,0.3,0.2,3,$400000,Free Agency,2/D
527,Chris Latham#\lathach01,30,NYY,4,2,1,1,0,0,0,1,0.1,0,1,0.1,.532,.501,0.1,0.0,1,$400000,Free Agency,/8D9
528,Jim Parque*\parquji01,28,TBD,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$400000,Free Agency,/1
529,Steve Parris\parrist01,35,TBD,10,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$400000,Free Agency,1
530,Dave Roberts*\roberda07,31,LAD,107,440,-9,1,2,1,2,-4,-0.5,14,10,0.9,.497,.498,0.8,0.3,9,$400000,Traded,8
531,Matt Walbeck#\walbema01,33,DET,59,144,-16,0,0,-4,3,-18,-1.7,5,-12,-1.2,.470,.489,-0.8,-0.1,-8,$400000,Traded,2/D
532,Russell Branyan*\branyru01,27,CIN,74,205,-1,-1,0,6,-1,4,0.3,6,10,1.0,.505,.502,0.3,0.5,4,$395000,Traded,573/D
533,Jon Garland\garlajo01,23,CHW,32,4,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$375000,Traded,1
534,Jay Gibbons*\gibboja01,26,BAL,160,682,1,0,1,-5,-7,-11,-0.9,26,15,1.5,.494,.494,2.0,-1.1,20,$375000,Rule 5 Draft,*93/D
535,Ben Weber\weberbe01,33,ANA,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$375000,Waivers,1
536,Luis Vizcaino\vizcalu01,28,MIL,75,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$370000,Traded,1
537,Kip Wells\wellski01,26,PIT,34,73,-8,-1,1,0,10,2,0.2,0,2,0.2,.506,.501,0.2,0.0,2,$370000,Traded,1
538,Jason Marquis*\marquja01,24,ATL,21,4,1,0,0,0,1,1,0.2,0,1,0.2,.507,.501,0.2,0.0,1,$368000,Amateur Draft,1
539,Corey Patterson*\patteco01,23,CHC,83,347,7,2,0,-3,2,8,0.8,11,19,1.8,.510,.505,2.1,-0.2,22,$365000,Amateur Draft,8
540,A.J. Pierzynski*\pierza.01,26,MIN,137,533,10,1,1,6,8,26,2.6,20,46,4.5,.519,.516,3.9,1.5,40,$365000,Amateur Draft,*2
541,Nick Johnson*\johnsni01,24,NYY,96,406,20,1,0,-4,-7,11,1.1,15,26,2.5,.511,.506,2.9,-1.0,30,$364100,Amateur Draft,3D
542,Jamie Walker*\walkeja01,31,DET,78,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$360000,Free Agency,1
543,Adam Eaton\eatonad01,25,SDP,39,68,-3,-1,0,0,10,5,0.5,0,5,0.5,.514,.503,0.5,0.0,5,$350000,Traded,1
544,Ron Gant\gantro01,38,OAK,17,44,-6,0,0,0,-1,-7,-0.7,2,-5,-0.5,.460,.496,-0.5,-0.1,-5,$350000,Free Agency,/7D9
545,Jorge Julio\juliojo01,24,BAL,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$350000,Traded,1
546,Austin Kearns\kearnau01,23,CIN,82,338,7,1,-1,-2,-1,4,0.4,11,15,1.4,.505,.503,1.6,-0.4,17,$350000,Amateur Draft,98
547,Doug Linton\lintodo01,38,TOR,7,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$350000,Free Agency,/1
548,Mike Matthews*\matthmi01,29,SDP,77,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$350000,Waivers,1
549,Dan Miceli\micelda01,32,4TM,57,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$350000,Free Agency,1
550,Darren Oliver\oliveda02,32,COL,35,73,-5,0,0,0,10,6,0.6,0,6,0.6,.518,.504,0.6,0.0,6,$350000,Free Agency,1
551,John Riedling\riedljo01,27,CIN,55,19,-2,0,0,0,3,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$350000,Free Agency,1
552,Luther Hackman\hackmlu01,28,SDP,65,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$345000,Traded,1
553,D'Angelo Jimenez#\jimend'01,25,2TM,146,639,2,-4,0,-6,4,-4,-0.4,21,17,1.7,.498,.499,2.2,-0.2,23,$345000,Traded,4/5
554,Juan Cruz\cruzju02,24,CHC,25,13,-1,0,0,0,2,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$340000,Amateur Free Agent,1
555,Mark DeRosa\derosma01,28,ATL,103,288,-6,-1,0,-3,2,-8,-0.9,9,1,0.0,.492,.495,0.3,-0.1,4,$340000,Amateur Draft,456/D73
556,Gene Kingsale#\kingsge01,26,DET,39,140,-9,-1,0,-1,0,-11,-1.1,5,-6,-0.6,.472,.493,-0.5,-0.1,-5,$340000,Traded,8/7D
557,Ruben Mateo\mateoru01,25,CIN,74,224,-11,1,0,-2,-1,-13,-1.4,7,-6,-0.7,.482,.492,-0.5,-0.4,-4,$340000,Traded,98/7
558,Tomo Ohka#\ohkato01,27,MON,35,65,-8,0,0,0,9,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$340000,Traded,1
559,Luis Rivas\rivaslu01,23,MIN,135,521,-13,0,-2,-20,3,-32,-3.0,20,-13,-1.2,.477,.481,0.7,-1.6,7,$340000,Amateur Free Agent,*4/D
560,Alex Sanchez*\sanchal03,26,2TM,144,599,-15,-4,2,-8,3,-22,-2.1,21,0,-0.1,.485,.493,0.7,-0.5,8,$340000,Traded,8
561,Carlos Zambrano#\zambrca01,22,CHC,32,80,-5,0,0,0,11,6,0.6,0,6,0.6,.520,.504,0.6,0.0,6,$340000,Amateur Free Agent,1
562,Shawn Wooten\wootesh01,30,ANA,98,300,-13,-2,-1,-1,-3,-21,-2.0,11,-9,-0.9,.479,.487,-0.8,-0.4,-8,$337500,Free Agency,3D25
563,Cesar Izturis#\izturce01,23,LAD,158,593,-33,-1,3,8,8,-14,-1.6,18,4,0.2,.491,.491,-0.6,1.5,-4,$335000,Traded,*6
564,Ted Lilly*\lillyte01,27,OAK,32,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$335000,Traded,1
565,Johan Santana*\santajo02,24,MIN,45,3,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$335000,Traded,1
566,Jack Wilson\wilsoja02,25,PIT,150,615,-23,-1,3,6,7,-8,-0.9,19,11,0.9,.495,.495,0.3,1.3,5,$335000,Traded,*6
567,Frank Menechino\menecfr01,32,OAK,43,109,-3,0,0,-3,1,-5,-0.5,4,-1,-0.1,.489,.497,0.2,-0.2,2,$334500,Free Agency,45/6D
568,Felipe Lopez#\lopezfe01,23,CIN,59,229,-7,-1,1,-7,3,-12,-1.2,7,-4,-0.5,.480,.493,0.2,-0.5,3,$334000,Traded,6/54
569,Reggie Taylor*\taylore01,26,CIN,100,194,-10,2,0,-1,0,-9,-1.0,6,-3,-0.4,.491,.494,-0.3,-0.1,-2,$334000,Traded,87/9
570,Chad Bradford\bradfch01,28,OAK,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$331000,Traded,1
571,Casey Blake\blakeca01,29,CLE,152,621,-2,0,0,14,1,12,1.3,23,35,3.5,.508,.507,2.1,1.5,21,$330000,Free Agency,*53
572,Tony Fiore\fioreto01,31,MIN,21,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$330000,Free Agency,1
573,Geronimo Gil\gilge01,27,BAL,54,186,-7,-1,0,1,3,-4,-0.4,7,3,0.3,.493,.498,0.2,0.4,2,$330000,Traded,2
574,Gary Glover\glovega01,26,2TM,42,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$330000,Traded,1
575,Kyle Lohse\lohseky01,24,MIN,33,6,0,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$330000,Traded,1
576,Damaso Marte*\marteda01,28,CHW,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$330000,Traded,1
577,Hector Mercado*\mercahe01,29,PHI,13,2,-1,0,0,0,0,0,-0.1,0,0,-0.1,.497,.500,-0.1,0.0,0,$330000,Traded,1
578,Kevin Mench\menchke01,25,TEX,38,139,2,0,0,-3,-1,-2,-0.2,5,3,0.3,.495,.499,0.6,-0.4,6,$327500,Amateur Draft,7/89
579,Scott Stewart\stewasc01,27,MON,51,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$327000,Free Agency,1
580,Craig Wilson\wilsocr03,26,PIT,116,358,10,-2,0,-2,-3,3,0.2,11,14,1.3,.502,.502,1.5,-0.6,16,$327000,Traded,932/7D
581,Rick Bauer\bauerri01,26,BAL,35,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$325000,Amateur Draft,1
582,Hiram Bocachica\bocachi01,27,DET,6,22,-5,0,0,0,0,-5,-0.5,1,-4,-0.5,.412,.497,-0.5,0.0,-4,$325000,Traded,/87
583,Brian Buchanan\buchabr01,29,SDP,115,229,3,-1,-1,1,-4,-1,-0.2,7,6,0.6,.499,.499,0.5,-0.3,5,$325000,Traded,937/D
584,Brendan Donnelly\donnebr01,31,ANA,63,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$325000,Free Agency,1
585,Brandon Duckworth\duckwbr01,27,PHI,24,30,-3,0,0,0,4,1,0.1,0,1,0.1,.503,.500,0.1,0.0,1,$325000,Amateur Free Agent,1
586,Pedro Feliz\felizpe01,28,SFG,95,249,0,0,0,4,0,3,0.3,8,11,1.0,.503,.502,0.6,0.3,7,$325000,Amateur Free Agent,573/9
587,Aubrey Huff*\huffau01,26,TBD,162,706,34,-3,-1,-7,-9,14,1.5,26,41,4.0,.509,.509,4.6,-1.5,48,$325000,Amateur Draft,9D3/5
588,Jason Jennings*\jennija01,24,COL,33,65,-4,0,0,0,9,5,0.5,0,5,0.5,.515,.503,0.5,0.0,5,$325000,Amateur Draft,1
589,Bobby Kielty#\kieltbo01,26,2TM,137,509,-1,2,0,-4,-7,-10,-0.9,19,9,0.9,.493,.497,1.3,-1.0,13,$325000,Amateur Free Agent,9D/87
590,Rodrigo Lopez\lopezro02,27,BAL,26,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$325000,Free Agency,1
591,Gil Meche\mechegi01,24,SEA,32,5,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$325000,Amateur Draft,1
592,Josh Paul\pauljo01,28,2TM,16,27,-1,0,0,1,1,0,0.0,1,1,0.1,.501,.501,0.0,0.2,0,$325000,Free Agency,/2
593,Chris Richard*\richach01,29,COL,19,30,-1,-1,0,-1,0,-3,-0.3,1,-2,-0.2,.486,.498,-0.1,-0.1,-1,$325000,Traded,/73
594,J.C. Romero#\romerj.01,27,MIN,73,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.1,0,$325000,Amateur Draft,1
595,Bill Selby*\selbybi01,33,CLE,27,44,-6,0,0,2,0,-4,-0.4,2,-2,-0.2,.486,.498,-0.4,0.2,-4,$325000,Free Agency,5/D347
596,Ricky Stone\stoneri01,28,HOU,65,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$325000,Free Agency,1
597,Salomon Torres\torresa01,31,PIT,43,41,-7,0,0,0,6,-1,-0.2,0,-1,-0.2,.497,.499,-0.2,0.0,-1,$325000,Free Agency,1
598,Gerald Williams\willige02,36,FLA,27,35,-5,1,0,1,0,-3,-0.3,1,-1,-0.2,.491,.498,-0.3,0.1,-2,$325000,Free Agency,7/98
599,Dan Wright\wrighda02,25,CHW,20,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$325000,Amateur Draft,1
600,Casey Fossum*\fossuca01,25,BOS,20,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$324500,Amateur Draft,1
601,Joe Beimel*\beimejo01,26,PIT,70,5,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$322000,Amateur Draft,1
602,Josh Fogg\foggjo01,26,PIT,26,51,-7,0,1,0,7,1,0.1,0,1,0.1,.505,.501,0.1,0.0,1,$322000,Traded,1
603,Rob Mackowiak*\mackoro01,27,PIT,77,193,0,0,1,-2,0,-1,-0.1,6,5,0.5,.499,.500,0.7,-0.2,7,$322000,Amateur Draft,549/87
604,Adam Piatt\piattad01,27,2TM,61,143,-3,-2,0,-1,-2,-8,-0.8,5,-3,-0.3,.486,.497,-0.2,-0.3,-2,$322000,Amateur Draft,7/9D3
605,Rocky Biddle\biddlro01,27,MON,73,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$320000,Traded,1
606,Jayson Durocher\durocja01,28,MIL,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$320000,Free Agency,/1
607,Mike Kinkade\kinkami01,30,LAD,88,191,-2,0,-1,-2,-2,-8,-0.8,6,-2,-0.2,.491,.495,0.0,-0.5,0,$320000,Free Agency,73/59D
608,Jeff Liefer*\liefeje01,28,2TM,44,120,-11,-1,0,-3,-1,-16,-1.7,4,-12,-1.3,.462,.493,-1.0,-0.4,-9,$320000,Traded,3
609,Jose Molina\molinjo01,28,ANA,53,123,-15,0,1,0,2,-11,-1.1,5,-7,-0.7,.479,.493,-0.7,0.3,-7,$320000,Free Agency,2
610,Josh Phelps\phelpjo01,25,TOR,119,453,9,-2,0,-1,-11,-5,-0.4,17,12,1.2,.496,.497,1.3,-1.1,13,$320000,Amateur Draft,D/3
611,Kerry Robinson*\robinke02,29,STL,116,221,-14,2,1,-1,-3,-15,-1.6,7,-8,-0.9,.487,.490,-0.8,-0.4,-7,$320000,Free Agency,978
612,Aaron Rowand\rowanaa01,25,CHW,93,170,0,0,1,1,-1,2,0.2,6,8,0.8,.502,.501,0.7,0.1,7,$320000,Amateur Draft,879/D
613,Matt Kinney\kinnema01,26,MIL,33,62,-14,0,0,0,9,-6,-0.6,0,-6,-0.6,.482,.496,-0.6,0.0,-6,$318000,Traded,1
614,Ryan Jensen\jensery01,27,SFG,6,5,0,0,0,0,1,1,0.1,0,1,0.1,.512,.500,0.1,0.0,1,$317000,Amateur Draft,/1
615,Chad Zerbe*\zerbech01,31,SFG,33,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$317000,Free Agency,1
616,Marcus Giles\gilesma01,25,ATL,145,635,31,6,1,19,3,61,6.0,19,80,7.8,.542,.538,5.9,2.3,61,$316500,Amateur Draft,*4
617,Jeremy Fikac\fikacje01,28,OAK,14,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$316000,Conditional Deal,1
618,Tom Wilson\wilsoto02,32,TOR,96,287,-4,-1,0,-9,3,-11,-1.0,11,0,0.0,.489,.494,0.9,-0.5,9,$316000,Traded,23/D79
619,Mike Lincoln\lincomi01,28,PIT,36,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$315500,Free Agency,1
620,Joe Crede\credejo01,25,CHW,151,580,-10,-2,-1,12,3,2,0.3,22,23,2.3,.501,.501,1.1,1.5,11,$315000,Amateur Draft,*5
621,Wayne Franklin*\frankwa01,29,MIL,36,71,-9,0,0,0,10,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$315000,Traded,1
622,Kevin Gryboski\gryboke01,29,ATL,64,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$315000,Traded,1
623,Brandon Inge\ingebr01,26,DET,104,366,-17,-1,-1,8,6,-5,-0.4,14,9,0.9,.496,.497,0.1,1.4,1,$315000,Amateur Draft,2
624,John Lackey\lackejo01,24,ANA,33,3,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$315000,Amateur Draft,1
625,Dustan Mohr\mohrdu01,27,MIN,121,387,-4,-1,0,-2,-5,-12,-1.1,15,3,0.3,.490,.493,0.5,-0.6,5,$315000,Free Agency,*978/D
626,Joe Roa\roajo01,31,3TM,28,7,-1,0,0,0,1,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$315000,Free Agency,/1
627,Jason Simontacchi\simonja01,29,STL,48,38,-6,0,0,0,5,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$315000,Free Agency,1/D
628,Ramon Vazquez*\vazqura01,26,SDP,116,484,-4,2,1,-6,6,-2,-0.3,15,13,1.2,.498,.499,1.8,-0.1,19,$315000,Traded,6/54
629,Brad Wilkerson*\wilkebr01,26,MON,146,602,14,-4,1,11,-5,16,1.5,19,35,3.3,.511,.510,2.2,0.5,23,$315000,Amateur Draft,*7839
630,Vance Wilson\wilsova01,30,NYM,96,292,-8,-1,0,1,5,-3,-0.4,9,6,0.5,.497,.498,0.4,0.6,5,$315000,Amateur Draft,2
631,John McDonald\mcdonjo03,28,CLE,82,233,-14,-1,0,1,3,-11,-1.1,9,-2,-0.3,.487,.493,-0.4,0.4,-3,$314400,Amateur Draft,465
632,Milton Bradley#\bradlmi01,25,CLE,101,451,26,-4,0,1,1,25,2.5,16,42,4.1,.524,.515,3.9,0.3,41,$314300,Traded,8/D
633,Miguel Asencio\asencmi01,22,KCR,8,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$314000,Rule 5 Draft,/1
634,Adam Bernero\bernead01,26,2TM,50,6,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$314000,Traded,1
635,David Riske\riskeda01,26,CLE,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$314000,Amateur Draft,1
636,Jeremy Affeldt*\affelje01,24,KCR,36,7,0,0,0,0,1,1,0.1,0,1,0.1,.503,.501,0.1,0.0,1,$313000,Amateur Draft,1
637,Ken Huckaby\huckake01,32,TOR,5,11,-1,0,0,-1,0,-2,-0.2,0,-1,-0.1,.465,.499,0.0,-0.1,0,$313000,Free Agency,/2
638,Orlando Hudson#\hudsoor01,25,TOR,142,521,-9,0,1,18,3,13,1.4,20,33,3.2,.509,.508,1.5,2.2,15,$313000,Amateur Draft,*4
639,Brady Clark\clarkbr02,30,MIL,128,356,-5,2,-2,3,-4,-6,-0.7,11,5,0.4,.495,.496,0.1,-0.2,2,$312500,Waivers,97/8
640,Chad Hermansen\hermach01,25,LAD,11,27,-2,0,0,0,0,-2,-0.2,1,-1,-0.2,.479,.499,-0.2,0.0,-1,$312500,Traded,/7
641,Matt LeCroy\lecroma01,27,MIN,107,374,7,-2,-1,-1,-6,-2,-0.1,14,12,1.2,.498,.499,1.3,-0.6,13,$312500,Amateur Draft,D23
642,Timo Perez*\perezti01,28,NYM,127,382,-13,-3,0,2,-2,-16,-1.7,12,-4,-0.5,.487,.490,-0.7,-0.1,-6,$312500,Purchased,789
643,Francisco Rodriguez\rodrifr03,21,ANA,59,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$312500,Amateur Free Agent,1
644,Yorvit Torrealba\torreyo01,24,SFG,66,221,-5,-1,1,0,4,-1,-0.1,7,6,0.6,.499,.500,0.6,0.3,6,$312000,Amateur Free Agent,2/7
645,Kris Wilson\wilsokr01,26,KCR,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$311000,Amateur Draft,1
646,Carlos Pena*\penaca01,25,DET,131,516,6,0,1,-6,-7,-7,-0.6,19,13,1.3,.495,.496,1.8,-1.3,19,$310000,Traded,*3/D
647,Grant Roberts\robergr01,25,NYM,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$310000,Amateur Draft,1
648,Brian Schneider*\schnebr01,26,MON,108,377,-15,-1,-1,4,6,-7,-0.8,12,5,0.4,.494,.496,0.0,1.0,1,$310000,Amateur Draft,2/D
649,Carlos Silva\silvaca01,24,PHI,62,10,-1,0,0,0,2,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$310000,Amateur Free Agent,1
650,Denny Stark\starkde01,28,COL,17,28,-5,0,0,0,4,-1,-0.1,0,-1,-0.1,.495,.499,-0.1,0.0,-1,$310000,Traded,1
651,T.J. Tucker\tucket.01,24,MON,46,20,-2,0,0,0,3,2,0.2,0,2,0.2,.504,.501,0.2,0.0,2,$310000,Amateur Draft,1
652,Dee Brown*\brownde02,25,KCR,50,143,-8,0,0,-3,-2,-14,-1.4,5,-9,-0.8,.473,.492,-0.6,-0.5,-6,$309500,Amateur Draft,79D
653,Brandon Lyon\lyonbr01,23,BOS,49,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$309500,Traded,1
654,Mike Maroth*\marotmi01,25,DET,33,4,1,0,0,0,1,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$309000,Traded,1
655,Brandon Larson\larsobr01,27,CIN,32,104,-11,-1,0,-1,0,-13,-1.4,3,-10,-1.1,.458,.492,-1.0,-0.1,-9,$308000,Amateur Draft,5/7
656,Mark Ellis\ellisma01,26,OAK,154,622,-14,0,0,17,4,7,0.8,23,30,3.0,.504,.504,1.3,2.1,13,$307500,Traded,*4
657,Aaron Myette\myettaa01,25,CLE,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$307500,Traded,/1
658,Ramon Santiago#\santira01,23,DET,141,507,-23,-1,0,-9,6,-28,-2.6,19,-9,-0.8,.481,.483,0.0,-0.3,0,$307000,Amateur Free Agent,64
659,Runelvys Hernandez\hernaru03,25,KCR,16,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$305500,Amateur Free Agent,1
660,Jake Westbrook\westbja01,25,CLE,34,1,0,0,0,0,0,1,0.1,0,1,0.1,.502,.500,0.1,0.0,1,$305500,Traded,1
661,Hee-Seop Choi*\choihe01,24,CHC,80,245,2,1,1,3,-3,4,0.4,8,12,1.1,.505,.503,0.8,-0.1,9,$305000,Amateur Free Agent,3
662,Wilson Delgado#\delgawi01,30,2TM,62,140,-9,-1,-1,3,2,-6,-0.6,5,-1,-0.2,.491,.497,-0.5,0.5,-4,$305000,Purchased,/564
663,Gary Knotts\knottga01,26,DET,20,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$305000,Traded,1
664,Jose Leon\leonjo01,26,BAL,21,59,-3,0,0,-2,-1,-6,-0.5,2,-3,-0.3,.474,.497,-0.1,-0.2,-1,$305000,Traded,5/3D
